Fid,track_name,size_bytes,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,Development_Duration,Label
10.42.0.151-10.42.0.1-57678-53-17,零基础学音标,319086592,12,2,4.5,3,2.0.2,4+,Education,40,3,2,1,106,0
10.42.0.42-64.71.142.95-41144-80-6,Naughty or Nice Scan Free,18944000,729,194,3.5,3.5,1.6,4+,Entertainment,38,2,2,1,96,0
10.42.0.151-63.250.200.101-51744-443-6,Garmin Connect™ Mobile,285233152,8341,156,3,4.5,3.18,4+,Health & Fitness,37,0,29,1,2916,0
172.217.10.78-10.42.0.151-443-51109-17,BookScanner App,13821952,160,12,4,4,2.9,4+,Book,37,4,22,1,104,1
10.42.0.42-52.84.29.154-32800-443-6,中国移动手机营业厅(中国移动官方),62429184,82,2,2.5,5,3.8,4+,Utilities,38,5,1,1,0,0
174.129.32.117-10.42.0.211-443-45982-6,Cubasis 2 - Mobile Music Creation System,1032812544,297,17,4,4.5,2.1,4+,Music,24,5,1,1,1037,1
10.42.0.1-10.42.0.42-53-58644-17,买火车票Pro,4255744,14,0,5,0,4.3.5,4+,Productivity,38,5,1,1,96,1
192.229.173.173-10.42.0.42-80-51420-6,ZEDGE™ Ringtones,52864000,9010,165,3.5,1,3.4.2,12+,Entertainment,37,3,12,1,96,0
180.163.251.231-10.42.0.211-80-58941-6,Napster - Top Music & Radio,184817664,14268,80,4,3.5,5.7.5,12+,Music,37,4,11,1,96,0
172.217.9.227-10.42.0.151-443-38466-6,Warbits,185147392,1051,43,4.5,5,1.2,9+,Games,40,5,1,1,96,1
10.42.0.151-91.190.219.39-35226-12350-6,Google Maps - Navigation & Transit,120232960,154911,1253,4.5,4,4.31.1,12+,Navigation,37,5,34,1,96,0
10.42.0.211-10.42.0.1-51384-53-17,Super Stickman Golf 2,96925696,46859,2808,4.5,4.5,2.8,4+,Games,38,5,1,1,54,1
10.42.0.211-123.125.29.220-37882-80-6,PicTapGo,32724992,1175,0,4.5,0,3.5.2,4+,Photo & Video,37,5,6,1,80,1
10.42.0.211-103.235.46.39-60356-80-6,肌年齢診断,2134631,0,0,0,0,1,4+,Entertainment,43,0,2,1,68,0
239.255.255.250-10.42.0.42-1900-46060-17,Dr. Panda Veggie Garden,159403008,124,9,4,4.5,1.5,4+,Education,40,4,15,1,332,0
216.58.217.67-10.42.0.211-443-54011-6,QRコードリーダー for iPhone,4803584,0,0,0,0,3.1,4+,Productivity,37,3,2,1,192,0
10.42.0.211-103.235.46.39-54447-80-6,Ski Jumping Pro,233041920,308,56,4,4,1.3.0,4+,Games,39,5,22,1,75,1
172.217.10.42-10.42.0.151-443-39055-6,Wild Kratts Creature Power,100749312,155,63,3.5,3.5,2.46,4+,Games,43,5,1,1,53,1
10.42.0.211-119.146.74.33-47224-443-6,iMaps+ for Google Maps ™ and Street View ™ : Transit and Offline Contacts,18010112,1225,63,4,4,4.1.1,4+,Navigation,37,4,1,1,428,0
172.217.12.202-10.42.0.151-443-56309-6,Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn,56923703,150,120,4,4,1.2,4+,Games,43,5,1,1,275,0
183.79.250.123-10.42.0.211-443-60644-6,Amaziograph,21285888,181,14,4,4,3.0.3,4+,Entertainment,24,5,1,1,8795,1
10.42.0.42-52.94.232.32-46708-443-6,Monash University Low FODMAP Diet,48359424,159,1,3.5,2,2.0.4,12+,Medical,38,5,2,1,57,1
10.42.0.1-10.42.0.42-53-41543-17,火车票Pro for 12306,22281216,76,4,5,5,7.3.3,4+,Travel,38,4,2,1,80,1
10.42.0.211-121.12.98.64-51589-80-6,Santa Tracker Christmas Free,49776640,134,11,3.5,3.5,2.4,4+,Entertainment,37,5,6,1,53,1
172.217.6.206-10.42.0.211-443-48632-6,Block Fortress,343504896,15430,63,4.5,4.5,1.6.3,12+,Games,37,5,1,1,125,0
202.77.129.150-10.42.0.211-80-35147-6,ABCmouse.com - Early Learning Academy,266735616,18749,119,4.5,4.5,5.5,4+,Education,38,4,1,1,226,1
172.217.6.206-10.42.0.211-443-34659-6,Golf Live Extra,11104256,840,0,3,0,3.31,4+,Sports,37,1,1,1,412,1
172.217.10.234-10.42.0.211-443-53425-6,Microsoft Word,334425088,47999,691,4.5,4.5,2.1,4+,Productivity,37,5,33,1,96,1
10.42.0.211-54.239.17.113-34121-443-6,Microsoft PowerPoint,336831488,10939,92,4,4.5,2.1,4+,Productivity,37,5,33,1,120,0
10.42.0.211-10.42.0.1-41704-53-17,Coin Party: Carnival Pusher,221737984,2057,109,4.5,4.5,2.6.7,12+,Games,40,5,1,1,96,0
10.42.0.211-52.84.37.172-55001-443-6,Microsoft Excel,323411968,24430,357,4.5,4.5,2.1,4+,Productivity,37,5,33,1,80,1
10.42.0.211-106.11.92.14-37856-443-6,ウィズダム英和・和英辞典 2,265569280,5,0,5,0,2.5.1,4+,Reference,37,5,2,1,96,0
10.42.0.211-74.217.63.57-59321-443-6,STAR WARS™: FORCE COLLECTION,373793792,3936,3,4,3.5,5.4.2,4+,Games,38,5,1,1,96,1
203.130.53.126-10.42.0.211-80-58397-6,Smart Alarm Clock : sleep cycle & snoring recorder,49837056,3779,14,4,4.5,8.4,4+,Health & Fitness,37,0,9,1,189,0
172.217.3.99-10.42.0.42-443-49859-6,丸亀製麺,15577088,0,0,0,0,3.0.7,4+,Food & Drink,38,0,2,1,96,0
10.42.0.1-10.42.0.42-53-43631-17,PicsArt Photo Studio: Collage Maker & Pic Editor,124726272,29078,6,4.5,4,9.8,12+,Photo & Video,37,5,21,1,0,0
172.217.7.10-10.42.0.211-443-34940-6,1 Second Everyday: Video Diary,114876416,2433,10,3.5,4.5,1.60000.1,4+,Photo & Video,37,0,1,1,1030,1
10.42.0.1-10.42.0.42-53-44215-17,The Walking Dead: Dead Yourself,109892608,2369,11,4.5,5,3.4,17+,Entertainment,37,4,8,1,1598,0
172.217.6.238-10.42.0.42-443-60708-6,Bokeh Lens,3923968,206,15,4,4.5,1.3.6,4+,Photo & Video,37,0,1,1,100,1
203.205.158.54-10.42.0.42-80-50946-6,Score Darts,8620032,105,28,4.5,4.5,3.61,4+,Sports,38,5,1,1,491,0
10.42.0.151-123.125.29.138-42813-80-6,"ProTracker Plus Weight, Calorie & Exercise Tracker",75834368,2319,40,4.5,4,2.1.3,4+,Health & Fitness,37,5,2,1,378,1
10.42.0.211-10.42.0.1-8337-53-17,VSCO,98576384,11174,0,3.5,0,27,12+,Photo & Video,37,5,16,1,106,0
10.42.0.42-123.125.115.164-53657-443-6,Moto Madness - 3d Motor Bike Stunt Racing Game,32718397,13,2,3,3.5,1.1,4+,Games,43,5,1,1,63,1
202.77.129.150-10.42.0.151-80-51639-6,Baidu Videos,142116864,1,1,5,5,7.8.5,17+,Entertainment,38,0,2,1,3317,1
10.42.0.211-10.42.0.1-57800-53-17,"Drawing Desk - Draw, Paint, Doodle & Sketch board",116443136,11040,644,4,4.5,5.4.2,4+,Productivity,37,5,11,1,1068,0
10.42.0.211-23.21.246.117-56963-443-6,Alpaca World HD+,229460992,1191,572,4.5,4.5,3.2.2,4+,Games,40,3,1,1,788,1
10.42.0.151-64.71.142.124-41140-80-6,"SportsManias: Sports Emojis, Fantasy & Team News",53601280,2431,14,4.5,4.5,3.1.18,12+,Sports,37,4,1,1,0,0
172.217.7.195-10.42.0.211-80-52105-6,Open Food Facts,6660096,1,1,1,1,1.31,4+,Food & Drink,37,1,1,1,192,0
10.42.0.42-121.12.98.63-52300-80-6,Gym Log+ — Workout and Fitness Tracker,76704768,50,0,4,0,2.28.0,4+,Health & Fitness,37,5,11,1,96,1
10.42.0.211-104.254.66.16-50560-80-6,2XL Snocross,141524992,181,3,4,3.5,1.2.1,4+,Games,37,5,5,1,96,1
10.42.0.42-23.206.125.17-39533-80-6,H&M,27372544,687,19,3,2.5,2.21.0,4+,Shopping,37,0,6,1,3644,0
10.42.0.211-10.42.0.1-38430-53-17,"7-Eleven, Inc.",42894336,1356,73,2.5,2.5,2.3.6,4+,Food & Drink,38,0,1,1,1022,1
10.42.0.42-123.125.115.190-51974-80-6,METAL SLUG 2,83660800,421,174,4.5,4.5,1.0.2,9+,Games,43,5,2,1,423,0
10.42.0.151-121.12.98.78-40034-80-6,ゲオ　クーポンが貰える！ゲーム予約もできる！,34163712,0,0,0,0,10.12.0,17+,Entertainment,40,0,1,1,96,1
151.101.117.140-10.42.0.211-443-55834-6,Plant Nanny - Water Reminder with Cute Plants,74738688,27421,2544,4.5,4.5,1.9.2,4+,Health & Fitness,38,0,12,1,1414,0
10.42.0.211-104.244.43.131-50378-443-6,Little Inferno HD,121733120,2145,189,4.5,4.5,1.33,12+,Games,39,5,7,1,80,1
10.42.0.211-77.234.44.200-56637-80-6,First Grade Learning Games (School Edition),22910976,7,0,3.5,0,2.2,4+,Education,37,5,1,1,192,0
202.77.129.150-10.42.0.211-443-48302-6,Hardcore Dirt Bike 2,47202304,26,3,3,1,1.1,9+,Games,40,5,1,1,40,0
10.42.0.42-119.146.74.34-52738-80-6,Slots Discovery,65385472,754,21,4,4,6.6,12+,Games,40,5,3,1,70,0
10.42.0.151-10.42.0.1-57326-53-17,bloxorz,28262400,56,17,4,4,2.5.0,4+,Games,43,4,16,1,57,0
10.42.0.1-10.42.0.42-53-53425-17,Musi - Unlimited Music For YouTube,16686080,25193,245,4.5,5,5.8.5,17+,Music,37,5,2,1,53,0
10.42.0.211-123.125.115.164-38906-443-6,返利-专注网购省钱的APP,72076288,97,0,4,0,5.11.1,17+,Shopping,38,0,2,1,349,1
10.42.0.211-98.139.180.180-40601-443-6,家园7：雪城增强版,47350282,3,3,3.5,3.5,1.0.0,4+,Games,43,5,12,1,168,1
10.42.0.211-111.13.147.195-35205-80-6,Endless Alphabet,76482560,10534,20,5,5,3.4,4+,Education,37,4,1,1,53,0
10.42.0.1-10.42.0.42-53-39468-17,CARROT To-Do - Talking Task List,7669760,11322,10,5,4.5,5.2.4,9+,Productivity,37,0,1,1,76,0
10.42.0.151-61.135.185.139-49806-80-6,Photo and Video Transfer over wifi app,9756672,307,152,4.5,4.5,2,4+,Productivity,40,5,6,1,106,0
10.42.0.211-123.125.115.164-57372-443-6,BeautyCam - AR Carnie selfie,161335296,2082,12,5,5,6.0.1,4+,Photo & Video,37,0,6,1,280,1
10.42.0.151-72.21.207.79-52642-443-6,サクサクチェッカー 最適化  -  iChecker,33414144,0,0,0,0,1.9,4+,Entertainment,37,0,1,1,192,1
10.42.0.151-106.11.176.1-47627-443-6,Vine Camera,51642368,90355,150,3.5,1.5,6.0.2,4+,Photo & Video,37,0,25,1,318,1
172.217.10.227-10.42.0.42-443-57817-6,Flick Champions Winter Sports,92662784,2505,0,4.5,0,2.9.9,4+,Games,37,5,1,1,889,1
239.255.255.250-10.42.0.1-1900-54380-17,CloudApp Mobile,15023104,130,10,2,1.5,1.2.3,4+,Productivity,37,0,1,1,96,1
10.42.0.211-123.125.29.220-56059-80-6,teamLabBody-3D Motion Human Anatomy-,131316736,1,1,1,1,3.0.4,12+,Medical,38,5,2,1,84,0
10.42.0.211-118.123.114.134-55646-80-6,Units Plus Converter - Convert Any Unit & Currency,6323200,525,140,4.5,4.5,2.9,4+,Utilities,38,5,1,1,249,1
10.42.0.211-47.88.66.107-33019-443-6,Gin Rummy Pro,68932608,1941,154,4.5,4.5,3.7,4+,Games,43,1,1,1,222,0
10.42.0.1-10.42.0.42-53-48557-17,Trenches II,256817152,2232,70,4.5,3.5,1.4,12+,Games,40,5,5,1,96,0
183.79.248.124-10.42.0.151-443-44387-6,Solitaire·,24890368,66002,3238,4.5,4.5,3.1,4+,Games,37,4,18,1,1150,0
10.42.0.211-10.42.0.1-39586-53-17,天猫HD,213117952,198,2,4.5,1,5.24.1,17+,Shopping,24,5,2,1,192,1
209.85.144.100-10.42.0.211-443-34898-6,仙劍奇俠傳1 DOS懷舊版,308125696,104,54,4,4,1.5,4+,Games,43,5,3,1,192,0
198.11.132.221-10.42.0.211-443-40001-6,家計簿マネーフォワード-自動連携で簡単 人気の家計簿,186056704,14,0,5,0,7.21.2,17+,Finance,37,5,2,1,268,1
172.217.7.196-10.42.0.151-443-60919-6,Pearl's Peril - Hidden Object Adventures,278532096,41428,20,4.5,4.5,2.17,9+,Games,24,5,14,1,216,0
10.42.0.211-121.12.98.62-40979-80-6,Star Wars™ Pinball 5,89981952,3025,275,4.5,4.5,1.5,9+,Games,40,2,1,1,189,1
172.217.10.46-10.42.0.211-443-38651-6,Bombsquad - Defuse the Bomb,240980992,96,0,3,0,2,12+,Games,37,5,1,1,80,0
10.42.0.211-40.79.74.185-53775-443-6,4 Bilder 1 Wort,118532096,2,2,2.5,2.5,7.3.3,12+,Games,37,5,1,1,104,1
10.42.0.211-10.42.0.1-42741-53-17,BringGo Western Europe,135656448,0,0,0,0,2.5.5,4+,Navigation,37,0,1,1,0,1
10.42.0.211-10.42.0.1-30382-53-17,Baby Care & Dress Up - Love & Have Fun with Babies,123812864,5230,73,4,4.5,3.4,4+,Games,38,5,11,1,63,0
10.42.0.151-59.38.112.48-52942-443-6,4 Pics 1 Word,131642368,80308,489,4.5,4.5,7.3.3,12+,Games,37,5,1,1,159,1
10.42.0.42-37.119.25.180-46360-6882-17,Marvel Pinball,87406592,2298,63,4,4.5,1.8,9+,Games,40,2,1,1,2241,0
10.42.0.151-125.56.239.180-54961-80-6,Temple Run: Oz,218399744,14912,151,4,4,1.7.0,9+,Games,40,5,10,1,423,0
198.105.244.11-10.42.0.211-80-43340-6,4 Images 1 Mot,130438144,78,6,4,4,7.3.3,4+,Games,37,5,1,1,106,1
10.42.0.211-52.84.29.154-57106-443-6,PhotoPills,39256064,166,16,4.5,5,2.3.3,4+,Photo & Video,37,5,6,1,65,1
10.42.0.151-52.22.102.34-53632-443-6,Theory Test and Hazard Perception Pro,552239104,0,0,0,0,10.2,4+,Education,37,5,1,1,684,0
10.42.0.42-74.119.119.68-54746-443-6,Nick,38045696,13237,102,3.5,3.5,3.2,4+,Entertainment,37,4,13,1,40,1
10.42.0.151-52.197.242.223-44059-443-6,Despicable Me: Minion Rush,147123200,464312,444,4.5,4.5,4.6.0,9+,Games,38,5,16,1,72,0
216.58.219.238-10.42.0.42-443-48992-6,Worms3,361828352,4422,2200,4,4,1.16,9+,Games,43,5,8,1,1066,1
192.229.173.173-10.42.0.211-80-51203-6,Essential Anatomy 5,843794432,2747,183,4.5,5,5.0.3,12+,Medical,37,5,1,1,75,0
182.22.31.252-10.42.0.151-443-50783-6,HabitSeed,15147008,53,42,4.5,4.5,1.1.2,4+,Health & Fitness,40,0,25,1,136,1
10.42.0.151-68.67.178.196-59694-443-6,Speech Jammer,35823616,1205,2,3,5,3.1.11,4+,Entertainment,37,2,2,1,77,0
172.217.11.14-10.42.0.151-443-47070-6,Real Basketball,70336512,198050,94315,4.5,4.5,1.9,4+,Games,43,5,1,1,80,0
10.42.0.211-23.15.4.16-42465-80-6,Plants vs. Zombies™ 2,98507776,267394,1763,4.5,4.5,6.0.1,9+,Games,37,5,6,1,50,0
173.194.206.188-10.42.0.151-5228-52787-6,尚品网 - 全球精品高端时尚购物网站,71242752,0,0,0,0,3.0.10,4+,Shopping,38,0,2,1,71,0
10.42.0.211-10.42.0.1-40654-53-17,Clear Vision 2,34690172,10477,10477,4.5,4.5,1,17+,Games,43,0,1,1,268,0
10.42.0.151-10.42.0.1-21545-53-17,Perfect Video - Video Editor & Movie Maker (Pro),20610048,594,68,4.5,5,4.6.1,4+,Photo & Video,37,5,19,1,557,1
10.42.0.211-10.42.0.1-32495-53-17,Kingdom Rush Frontiers,292712448,6419,531,4.5,5,1.9.2,9+,Games,40,0,1,1,92,1
10.42.0.151-106.39.169.66-55704-443-6,Kingdom Rush Frontiers HD,438824960,11447,726,5,5,1.9.2,9+,Games,24,5,1,1,654,0
10.42.0.151-64.71.142.95-49937-443-6,CSR Classics,1080938496,43770,722,4.5,4.5,2.0.0,4+,Games,38,5,5,1,192,0
203.205.158.63-10.42.0.151-80-46183-6,Disney Junior Appisodes,394020864,6009,16,3.5,4,2.10.0,4+,Entertainment,37,5,2,1,75,0
10.42.0.151-10.42.0.1-55533-53-17,Sleep Meister - Sleep Cycle Alarm,16607232,34,2,4,5,1.13.24,4+,Health & Fitness,37,0,2,1,266,1
10.42.0.151-104.97.137.75-49962-443-6,Sleep Meister - Sleep Cycle Alarm Lite,23047168,445,12,4.5,5,1.13.24,4+,Health & Fitness,37,0,2,1,53,1
172.217.12.202-10.42.0.211-443-57830-6,Mr. Crab,133768192,9875,33,4.5,4,1.7.3,4+,Games,37,5,9,1,96,1
157.240.18.15-10.42.0.211-443-43436-6,InstaBeauty -Camera&Photo Editor&Pic Collage Maker,88886272,4818,53,4.5,4.5,2.9.2,4+,Photo & Video,25,5,3,1,2876,1
203.205.158.37-10.42.0.42-80-38832-6,UNiDAYS: Student Discounts for Shopping Top Brands,67586048,53,1,2.5,5,6.0.8,4+,Shopping,37,4,15,1,424,1
10.42.0.1-10.42.0.42-53-20213-17,"FanDuel - Daily Fantasy Baseball, Golf & Sports",89138176,8014,59,4.5,5,2.16,17+,Sports,37,5,1,1,6325,0
10.42.0.211-125.39.133.40-35324-80-6,Second Grade Learning Games,20853760,322,13,4.5,5,2.6,4+,Education,37,5,1,1,96,1
172.217.11.34-10.42.0.151-443-43595-17,School of Chaos Online MMORPG,209825792,5237,129,4.5,4.5,1.597,12+,Games,38,5,1,1,71,0
172.217.10.106-10.42.0.151-443-44046-6,Minecraft: Papercraft Studio,82397184,1044,1,4.5,5,3.8.0,4+,Games,37,4,1,1,88,0
10.42.0.211-52.84.134.65-41295-443-6,LGV Theory Test and Hazard Perception,543456256,0,0,0,0,10.2,4+,Education,37,5,1,1,57,0
203.205.179.170-10.42.0.211-80-50765-6,Speakaboos Reading App: Stories & Songs for Kids,76558336,440,23,4,4,4.4.0,4+,Education,38,5,1,1,96,1
183.79.249.252-10.42.0.211-443-37069-6,银联钱包- 银行卡管家，扫码支付享优惠,91323392,9,1,3.5,3,4.5.3,17+,Finance,37,0,1,1,69,0
172.217.11.10-10.42.0.211-443-56493-6,Papa's Burgeria To Go!,43646976,570,5,4.5,4,1.1.2,4+,Games,37,0,16,1,192,1
10.42.0.151-106.39.169.66-45230-80-6,Pictoword: Fun 2 Pics Guess What's the Word Trivia,126216192,186089,1010,5,4.5,2.4.2,4+,Games,37,5,1,1,269,0
183.61.230.100-10.42.0.211-80-57098-6,"SFind Premium Search for Spotify, YouTube & iTunes",8078336,411,11,3,4.5,1.7,4+,Entertainment,40,2,15,1,57,1
10.42.0.211-52.84.29.154-57104-443-6,Junk Jack,161118208,6891,34,4.5,4,3.1,4+,Games,37,5,1,1,212,0
172.217.10.234-10.42.0.151-443-56115-6,Ridiculous Fishing - A Tale of Redemption,49524736,9095,3789,4.5,4.5,1.31,12+,Games,43,5,1,1,448,1
10.42.0.211-10.42.0.1-20639-53-17,Cover Orange 2: Journey,84934656,10604,3488,4.5,4.5,1.2,4+,Games,43,5,11,1,40,1
10.42.0.151-103.7.30.118-35482-80-6,CVS,78570496,12402,338,4.5,4,1.13,17+,Shopping,24,5,2,1,410,0
131.253.61.82-10.42.0.211-443-57537-6,A Beautiful Mess,63549440,4251,786,4,4.5,2.4,4+,Photo & Video,38,5,1,1,575,1
10.42.0.1-10.42.0.42-53-10483-17,Smash Hit,97505280,126233,22200,4.5,4.5,1.4.0,4+,Games,40,5,9,1,424,0
172.217.11.35-10.42.0.151-80-43103-6,Sprinkle Islands,48369664,2972,1160,4.5,4,1.1.2,4+,Games,43,5,9,1,666,0
10.42.0.211-10.42.0.1-20379-53-17,Racing Rivals,339898368,55548,97,4,3.5,6.2.3,4+,Games,38,5,8,1,1030,1
10.42.0.211-104.244.42.129-54836-443-6,Little Inferno,48181248,418,52,4,4.5,1.33,12+,Games,39,0,6,1,75,1
10.42.0.211-111.202.114.77-37528-443-6,Get Drunk Not Fat,32999424,19,5,2.5,2,1.4.1,17+,Food & Drink,38,3,1,1,96,0
10.42.0.211-52.84.29.55-45347-443-6,Photon Safe Web Browser with Flash Player for Kids,34903040,53,2,2.5,3,6.2,4+,Education,24,3,10,1,526,1
10.42.0.42-123.125.115.190-55905-80-6,Pirate Power,112133120,2555,332,4.5,4.5,1.2.150,9+,Games,38,5,2,1,1593,0
192.229.173.173-10.42.0.211-80-48509-6,Hunting Simulator,67679232,50,9,3.5,2.5,1.6.9,12+,Sports,43,2,1,1,96,1
172.217.12.174-10.42.0.151-443-36482-6,Iron Force,124666880,141634,1655,5,4,2.4.1,17+,Games,38,5,12,1,2106,0
172.217.12.206-10.42.0.151-443-55362-6,Facetune,61157376,7643,110,4.5,4.5,2.6.3,4+,Photo & Video,38,0,12,1,76,1
203.90.242.126-10.42.0.151-80-57620-6,Solitaire Classic Card Game™,141391872,22079,193,4.5,4,1.1.0,4+,Games,43,4,1,1,96,0
172.217.11.33-10.42.0.211-443-43653-6,RPG AVABEL ONLINE,135512064,10514,86,4.5,5,4.0.45,9+,Games,38,5,2,1,212,0
10.42.0.211-10.42.0.1-64032-53-17,Fireman Sam - Fire & Rescue,215833600,38,1,3.5,1,5,4+,Games,40,5,10,1,66,0
172.217.10.42-10.42.0.151-443-56125-6,Glow Puzzle,24502272,2374,464,4.5,4.5,2.3.3,4+,Games,43,5,1,1,58,0
205.185.216.42-10.42.0.211-80-56388-6,"MOLDIV - Photo Editor, Collage & Beauty Camera",120056832,39501,4851,4.5,4.5,3.2.1,4+,Photo & Video,37,5,18,1,77,0
172.217.10.142-10.42.0.151-443-58992-6,Farm Heroes Saga,262421504,187579,286,4.5,4.5,2.72.16,4+,Games,38,4,14,1,77,1
172.217.6.206-10.42.0.151-443-36174-6,腾讯微云HD-安全备份共享文件和照片,61128704,138,0,4,0,5.1.2,4+,Productivity,24,3,1,1,0,1
10.42.0.151-66.198.178.124-41445-80-6,IMPOSSIBLE ROAD,128262144,8249,18,4,4.5,1.3.3,4+,Games,37,5,1,1,369,0
182.22.120.231-10.42.0.151-443-35653-6,X-War: Clash of Zombies,42917888,17254,237,5,4.5,5.4,9+,Games,40,5,3,1,96,0
10.42.0.1-10.42.0.42-53-2962-17,Cut the Rope: Time Travel,67177472,9003,1038,5,4.5,1.5.0,4+,Games,40,0,10,1,424,0
172.217.12.142-10.42.0.211-443-58864-6,Cut the Rope: Time Travel HD,118273024,4294,829,4.5,4.5,1.5.0,4+,Games,24,5,10,1,114,1
10.42.0.151-31.13.69.245-44171-80-6,Dr. Panda Supermarket,138589184,342,24,4,4.5,1.7,4+,Education,40,4,19,1,82,1
10.42.0.211-23.206.125.17-38344-80-6,실시간 날씨,5292032,12,0,3.5,0,1.0.15,4+,Weather,38,0,1,1,369,1
239.255.255.250-10.42.0.1-1900-47436-17,FINAL FANTASY V,167030784,1808,212,4.5,5,1.1.3,9+,Games,43,5,12,1,1069,1
180.149.136.194-10.42.0.211-80-41572-6,Alarmy Pro (Sleep If U Can) - Alarm Clock,170882048,964,3,4.5,5,4.2.1,4+,Lifestyle,37,0,32,1,80,1
10.42.0.211-77.234.44.199-40945-80-6,Theory Test for Car Drivers - Driving Test Success,65107968,1,1,1,1,5.0.4,4+,Education,38,5,1,1,57,0
172.217.6.234-10.42.0.151-443-55899-6,Hazard Perception Mega Pack - Driving Test Success,902940672,0,0,0,0,3.0.2,4+,Education,38,5,1,1,96,1
206.126.112.142-10.42.0.151-443-39311-6,Multiplayer for Minecraft PE,33418240,35109,26,4,2,3.01,4+,Games,37,5,1,1,773,0
10.42.0.211-54.239.17.112-53209-443-6,Infinity Blade III,3013255168,37673,9983,4,4.5,1.4.2,12+,Games,40,5,18,1,57,0
10.42.0.211-54.239.17.112-54097-443-6,易经全集-[有声读物],211591168,0,0,0,0,1.1,4+,Reference,40,4,1,1,106,0
10.42.0.211-64.71.142.124-37820-443-6,Asphalt 8: Airborne,1777940480,188568,2850,4.5,4.5,3.0.0,12+,Games,37,5,15,1,2077,1
172.217.12.142-10.42.0.151-443-54653-6,Frozen: Storybook Deluxe - Now with Frozen Fever!,1223352320,903,12,3.5,4,2,4+,Entertainment,38,5,5,1,96,0
10.42.0.211-42.56.76.21-35881-80-6,Duck Life,235831296,1257,2,4,4.5,2.54,4+,Games,37,5,1,1,438,1
10.42.0.211-112.80.248.187-50805-80-6,Star Wars®: Knights of the Old Republic™,2469642240,8767,965,4,4.5,1.2.5,12+,Games,40,5,5,1,65,0
157.240.18.36-10.42.0.211-443-60374-6,PlayKids - Educational Cartoons and Games for Kids,376676352,2196,63,4,4.5,4.1.2,4+,Education,37,5,8,1,55,1
10.42.0.151-104.244.42.2-33823-443-6,WRAL Weather Alert,68850688,25,1,3,1,3.1.1,4+,Weather,37,5,30,1,96,0
172.217.12.138-10.42.0.151-443-54174-6,Face Swap and Copy Free – Switch & Fusion Faces in a Photo,11411456,431,326,4,5,1.3,4+,Catalogs,38,5,1,1,689,1
10.42.0.151-10.42.0.1-17619-53-17,InstaMag - Free Pic and Photo Collage Maker,95378432,16221,262,4.5,5,3.8.7,4+,Photo & Video,38,5,4,1,744,1
175.100.207.231-10.42.0.211-443-59338-6,Ghost Observer - ghost detector & spirit radar,51575808,1193,38,3.5,3.5,1.7,9+,Entertainment,37,3,8,1,386,0
10.42.0.151-31.13.71.37-53081-443-6,Videoshop - Video Editor,140902400,57878,6343,4.5,5,6.0.1,4+,Photo & Video,37,5,8,1,170,1
10.42.0.211-10.42.0.1-3807-53-17,Redline Rush,53620736,1766,397,4.5,4.5,1.3.1,4+,Games,43,5,30,1,228,0
192.229.210.163-10.42.0.151-443-52387-6,海鮮!!すし街道,108208128,0,0,0,0,1.1.1,4+,Games,38,5,1,1,424,0
10.42.0.151-106.39.169.66-43579-80-6,"Village Life: Love, Marriage and Babies",502828032,116620,6593,4.5,4.5,2.6.9,4+,Games,38,4,8,1,96,1
10.42.0.211-107.178.251.134-38824-443-6,Eyes - the horror game,103088128,567,312,4.5,4.5,2.1,12+,Games,40,5,1,1,212,1
172.217.10.99-10.42.0.211-443-49830-6,Slow Shutter!,2039808,230,141,4,4.5,2.6,4+,Photo & Video,38,5,1,1,57,0
10.42.0.211-10.42.0.1-6635-53-17,Hopscotch,117678080,4057,111,4.5,4,3.16.0,4+,Education,37,5,3,1,192,1
10.42.0.211-77.234.44.200-42928-80-6,楽天市場 for iPad,13448192,6,0,4,0,1.3.8,4+,Lifestyle,24,4,1,1,96,0
182.22.25.124-10.42.0.211-443-35179-6,Cute CUT Pro - Full Featured Video Editor,52002816,1478,253,4,4.5,1.8.5,4+,Photo & Video,38,5,12,1,141,1
172.217.10.104-10.42.0.151-443-47858-6,Farm Story 2™,112607232,13142,77,4,4,2.6.5,4+,Games,43,5,8,1,318,0
10.42.0.151-31.13.80.5-45047-443-6,Teenage Mutant Ninja Turtles: Rooftop Run,149581824,15398,2492,4,4,3.0.2,9+,Games,43,4,7,1,96,1
172.217.10.46-10.42.0.42-443-41664-6,Covet Fashion - The Game for Dresses & Shopping,112668672,75034,66,4,4,3.02.25,4+,Games,38,5,6,1,57,0
172.217.12.202-10.42.0.211-443-60856-6,驾校一点通-保过版，2017最新驾考学车宝典,102477824,16,0,4.5,0,5.4.0,17+,Education,38,1,2,1,192,0
10.42.0.211-10.42.0.1-39586-53-17,"ameli, l'Assurance Maladie",44564480,8,1,4,4,9.0.0,4+,Health & Fitness,37,5,1,1,82,0
172.217.9.227-10.42.0.151-443-59040-6,【マイナビバイト大学生版】大学生のバイト探し・アルバイト求人,40026112,0,0,0,0,1.2.7,4+,Lifestyle,38,0,1,1,297,0
